ID,대분류,상호명,도로명주소,좌표X,좌표Y,위도,경도,카테고리,원본카테고리,대분류코드,대분류명,중분류코드,중분류명,소분류코드,소분류명,영업시간,휴무일
120,문화_관광숙박업,이랜드파크 켄싱턴리조트 제주한림점,"제주특별자치도 제주시 한림읍 한림해안로 530, 켄싱턴리조트",132461.857403155,-6526.19853039544,33.4354558,126.2745482,콘도,휴양콘도미니엄업,AC,숙박,AC02,콘도미니엄,AC020100,콘도,,
121,문화_관광숙박업,메가리조트제주,"제주특별자치도 제주시 한경면 판포1길 6, 메가리조트",125394.496913938,-14284.9117979538,33.3650403,126.1991984,콘도,휴양콘도미니엄업,AC,숙박,AC02,콘도미니엄,AC020100,콘도,,
122,문화_관광숙박업,사조그랜드리조트,"제주특별자치도 제주시 조천읍 일주동로 1616-7, 사조리조트",172530.283030674,6179.67785602851,33.551787,126.7050261,콘도,휴양콘도미니엄업,AC,숙박,AC02,콘도미니엄,AC020100,콘도,,
123,문화_관광숙박업,일성비치콘도미니엄,"제주특별자치도 제주시 한림읍 한림로 127, 일성비치콘도미니엄",127469.328476377,-12009.8167412439,33.3856931,126.2213072,콘도,휴양콘도미니엄업,AC,숙박,AC02,콘도미니엄,AC020100,콘도,,
124,문화_관광숙박업,동양관광호텔,제주특별자치도 제주시 삼무로 48,152688.381025039,-645.828590343915,33.4895552,126.4917353,호텔,관광숙박업,AC,숙박,AC01,호텔,AC010100,호텔,,
125,문화_관광숙박업,굿모닝관광호텔,제주특별자치도 제주시 삼무로 79  (연동),153010.41495557,-597.965248295295,33.490001,126.4951978,호텔,관광숙박업,AC,숙박,AC01,호텔,AC010100,호텔,,
126,문화_관광숙박업,오션플로라관광호텔,제주특별자치도 제주시 구좌읍 일주동로 1626,172662.533781083,6231.8718502256,33.552261,126.7064485,호텔,관광숙박업,AC,숙박,AC01,호텔,AC010100,호텔,,
127,문화_관광숙박업,금룡관광호텔,제주특별자치도 제주시 삼무로 79 (연동),153010.41495557,-597.965248295295,33.490001,126.4951978,호텔,관광호텔업,AC,숙박,AC01,호텔,AC010100,호텔,,
128,문화_관광숙박업,금호훼밀리관광호텔,제주특별자치도 제주시 제원1길 9  (연동),152374.634504562,-678.539247044336,33.4892464,126.4883611,호텔,관광숙박업,AC,숙박,AC01,호텔,AC010100,호텔,,
129,문화_관광숙박업,제주토비스콘도미니엄,"제주특별자치도 제주시 애월읍 애월로1길 8, 제주토비스콘도",135926.332516102,-3480.56037310604,33.4631262,126.3115838,콘도,휴양콘도미니엄업,AC,숙박,AC02,콘도미니엄,AC020100,콘도,,
130,문화_관광숙박업,(주)미봉제주지점 제주금강산콘도미니엄,"제주특별자치도 제주시 한림읍 협재로 210-18, 제주금강산콘도미니엄",130143.390219441,-12724.9021873591,33.3794236,126.2500996,콘도,휴양콘도미니엄업,AC,숙박,AC02,콘도미니엄,AC020100,콘도,,
131,문화_관광숙박업,한화리조트제주,"제주특별자치도 제주시 명림로 575-107, 한화리조트 (회천동)",166285.365458268,-5257.14441273754,33.4484955,126.6382126,콘도,휴양콘도미니엄업,AC,숙박,AC02,콘도미니엄,AC020100,콘도,,
132,문화_관광숙박업,쉐라톤 제주 호텔,"제주특별자치도 제주시 탑동로 66, 라마다프라자호텔 (삼도이동)",155061.875089923,2562.87126480575,33.5185862,126.5171128,호텔,관광호텔업,AC,숙박,AC01,호텔,AC010100,호텔,,
133,문화_관광숙박업,애월스테이인제주,"제주특별자치도 제주시 애월읍 애월해안로 708, 동양콘도미니엄",142040.00252592,-1310.82771310815,33.4830358,126.3772044,콘도,휴양콘도미니엄업,AC,숙박,AC02,콘도미니엄,AC020100,콘도,,
134,문화_관광숙박업,더오름코쿤호텔,제주특별자치도 제주시 애월읍 중엄3길 50 (에뜨왈호텔),141519.762381103,-1882.07029177374,33.4778575,126.3716444,호텔,관광호텔업,AC,숙박,AC01,호텔,AC010100,호텔,,
135,문화_관광숙박업,오션그랜드호텔,제주특별자치도 제주시 조천읍 조함해안로 490 (오션그랜드제주호텔),168825.439548369,5164.37228311684,33.5425314,126.6651683,호텔,관광호텔업,AC,숙박,AC01,호텔,AC010100,호텔,,
136,문화_관광숙박업,꼬뜨도르 가족호텔,제주특별자치도 제주시 구좌읍 일주동로 1724,173614.811797888,6214.68411060904,33.55213,126.7167031,호텔,가족호텔업,AC,숙박,AC01,호텔,AC010100,호텔,,
137,문화_관광숙박업,네스트힐 콘도,제주특별자치도 제주시 한림읍 명월성로 394,131210.896142948,-13346.0246264045,33.3738928,126.2616182,호텔,관광숙박업,AC,숙박,AC01,호텔,AC010100,호텔,,
138,문화_관광숙박업,라온골프클럽 콘도미니엄,"제주특별자치도 제주시 한경면 용금로 998, 라온골프클럽",132454.175060084,-17123.658720008,33.3399145,126.2752603,콘도,휴양콘도미니엄업,AC,숙박,AC02,콘도미니엄,AC020100,콘도,,
139,문화_관광숙박업,엘리시안 제주 휴양콘도미니엄,"제주특별자치도 제주시 애월읍 평화로 1738-116, 엘리시안컨츄리클럽",141792.579231903,-13817.2726211459,33.3702697,126.3753522,콘도,휴양콘도미니엄업,AC,숙박,AC02,콘도미니엄,AC020100,콘도,,
140,문화_관광숙박업,(주)제주협재콘도미니엄,제주특별자치도 제주시 한림읍 일주서로 5083-5,130112.628826454,-11602.0128059721,33.3895449,126.2496819,호텔,관광숙박업,AC,숙박,AC01,호텔,AC010100,호텔,,
141,문화_관광숙박업,타미우스골프앤빌리지,"제주특별자치도 제주시 애월읍 화전길 201, 타미우스CC",142971.697012079,-15940.2523240101,33.3511928,126.388156,콘도,휴양콘도미니엄업,AC,숙박,AC02,콘도미니엄,AC020100,콘도,,
142,문화_관광숙박업,한신리조트,제주특별자치도 제주시 애월읍 고성남서길 76,146201.789108949,-7490.0579688462,33.4275437,126.4223511,호텔,관광숙박업,AC,숙박,AC01,호텔,AC010100,호텔,,
143,문화_관광숙박업,(주)블랙스톤리조트,"제주특별자치도 제주시 한림읍 한창로 925-122, 블랙스톤CC",136994.761672364,-17641.7225474404,33.3355194,126.3240672,콘도,휴양콘도미니엄업,AC,숙박,AC02,콘도미니엄,AC020100,콘도,,
144,문화_관광숙박업,헤브론힐리조트,제주특별자치도 제주시 애월읍 고성남서길 76,146201.789108949,-7490.0579688462,33.4275437,126.4223511,콘도,휴양콘도미니엄업,AC,숙박,AC02,콘도미니엄,AC020100,콘도,,
145,문화_관광숙박업,로드랜드빌리지,제주특별자치도 제주시 애월읍 화전길 201,142971.697012079,-15940.2523240101,33.3511928,126.388156,호텔,관광숙박업,AC,숙박,AC01,호텔,AC010100,호텔,,
146,문화_관광숙박업,제주토비스콘도①,"제주특별자치도 제주시 애월읍 애월로1길 8, 제주토비스콘도",135926.332516102,-3480.56037310604,33.4631262,126.3115838,콘도,휴양콘도미니엄업,AC,숙박,AC02,콘도미니엄,AC020100,콘도,,
147,문화_관광숙박업,(주)제주협재콘도미니엄,제주특별자치도 제주시 한림읍 일주서로 5083-5,130112.628826454,-11602.0128059721,33.3895449,126.2496819,호텔,관광숙박업,AC,숙박,AC01,호텔,AC010100,호텔,,
148,문화_관광숙박업,(주)제주협재콘도미니엄,제주특별자치도 제주시 한림읍 일주서로 5083-5,130112.628826454,-11602.0128059721,33.3895449,126.2496819,호텔,관광숙박업,AC,숙박,AC01,호텔,AC010100,호텔,,
149,문화_관광숙박업,케넷노블하우징(주)르네상스 제주호텔,제주특별자치도 제주시 애월읍 평화로 2477,145638.66792849,-6986.34710731033,33.4320566,126.4162659,호텔,관광숙박업,AC,숙박,AC01,호텔,AC010100,호텔,,
150,문화_관광숙박업,한림리조트,"제주특별자치도 제주시 한림읍 일주서로 5083-5, 제주발리리조트",130112.628826454,-11602.0128059721,33.3895449,126.2496819,콘도,휴양콘도미니엄업,AC,숙박,AC02,콘도미니엄,AC020100,콘도,,
151,문화_관광숙박업,(주)블랙스톤리조트,"제주특별자치도 제주시 한림읍 한창로 925-122, 블랙스톤CC",136994.761672364,-17641.7225474404,33.3355194,126.3240672,호텔,관광호텔업,AC,숙박,AC01,호텔,AC010100,호텔,,
152,문화_관광숙박업,(주)불랙스톤리조트,제주특별자치도 제주시 한림읍 금악리 산 54,134695.017591347,-15582.8625466353,33.353944,126.2992178,호텔,관광숙박업,AC,숙박,AC01,호텔,AC010100,호텔,,
153,문화_관광숙박업,(주)네츄럴파크리조트,제주특별자치도 제주시 한림읍 협재로 226,130250.447851977,-12823.2575202685,33.3785439,126.2512576,호텔,관광숙박업,AC,숙박,AC01,호텔,AC010100,호텔,,
154,문화_관광숙박업,에버리스골프리조트,"제주특별자치도 제주시 애월읍 평화로 1693-75, 에버리스골프장",140401.595224245,-12983.8063455137,33.3777076,126.360351,콘도,휴양콘도미니엄업,AC,숙박,AC02,콘도미니엄,AC020100,콘도,,
155,문화_관광숙박업,라헨느리조트(주),"제주특별자치도 제주시 명림로 384, 라헨느리조트콘도미니엄 (봉개동)",164175.770519209,-4843.51121195552,33.4521562,126.6155074,콘도,휴양콘도미니엄업,AC,숙박,AC02,콘도미니엄,AC020100,콘도,,
156,문화_관광숙박업,소노벨 타워 A.B 제주,"제주특별자치도 제주시 조천읍 신북로 577, 대명리조트",169452.372210279,4998.58486041481,33.5410548,126.671924,콘도,휴양콘도미니엄업,AC,숙박,AC02,콘도미니엄,AC020100,콘도,,
157,문화_관광숙박업,크라운컨트리클럽 골프빌리지,"제주특별자치도 제주시 조천읍 북선로 125, 크라운컨트리클럽",171694.013726674,3617.48949868669,33.5286649,126.6961024,콘도,휴양콘도미니엄업,AC,숙박,AC02,콘도미니엄,AC020100,콘도,,
158,문화_관광숙박업,올레리조트,"제주특별자치도 제주시 애월읍 부룡수길 33, 올레리조트",140086.346240412,-2133.36149556892,33.4755127,126.3562403,호텔,가족호텔업,AC,숙박,AC01,호텔,AC010100,호텔,,
159,문화_관광숙박업,호텔네이버후드제주,제주특별자치도 제주시 도령로 27,151768.376794816,-832.664540121125,33.4878297,126.4818462,호텔,관광숙박업,AC,숙박,AC01,호텔,AC010100,호텔,,
160,문화_관광숙박업,시티콘가족호텔제주,제주특별자치도 제주시 도령로 27,151768.376794816,-832.664540121125,33.4878297,126.4818462,호텔,관광숙박업,AC,숙박,AC01,호텔,AC010100,호텔,,
161,문화_관광숙박업,그림리조트,제주특별자치도 제주시 서해안로 620-1 (용담삼동),153796.025438169,2317.67111342547,33.5163216,126.5035005,호텔,가족호텔업,AC,숙박,AC01,호텔,AC010100,호텔,,
162,문화_관광숙박업,다인호텔앤리조트,제주특별자치도 제주시 애월읍 애월해안로 400-9,139611.595725715,-2576.29957597434,33.4714927,126.3511628,호텔,가족호텔업,AC,숙박,AC01,호텔,AC010100,호텔,,
163,문화_관광숙박업,베스트웨스턴 제주호텔,"제주특별자치도 제주시 도령로 27, 네이버후드 (노형동)",151768.376794816,-832.664540121125,33.4878297,126.4818462,호텔,가족호텔업,AC,숙박,AC01,호텔,AC010100,호텔,,
164,문화_관광숙박업,다인호텔앤리조트(2차),제주특별자치도 제주시 애월읍 애월해안로 400-9,139611.595725715,-2576.29957597434,33.4714927,126.3511628,호텔,가족호텔업,AC,숙박,AC01,호텔,AC010100,호텔,,
165,문화_관광숙박업,한라산 콘도미니엄,"제주특별자치도 제주시 선돌목동길 56-46, 한라산컨트리클럽 (오등동)",157819.804537578,-5958.95481224358,33.4418681,126.547199,콘도,휴양콘도미니엄업,AC,숙박,AC02,콘도미니엄,AC020100,콘도,,
166,문화_관광숙박업,아난티 클럽 제주 휴양콘도미니엄,"제주특별자치도 제주시 구좌읍 선유로 445-46, 세인트포 콘도",175434.173862423,2424.81229780723,33.5180046,126.7363981,콘도,휴양콘도미니엄업,AC,숙박,AC02,콘도미니엄,AC020100,콘도,,
167,문화_관광숙박업,(주)아모렉스리조트,"제주특별자치도 제주시 서해안로 216, 제주아모렉스가족호텔 (도두일동)",150701.95312407,1353.44877482157,33.5074902,126.4702515,호텔,가족호텔업,AC,숙박,AC01,호텔,AC010100,호텔,,
168,문화_관광숙박업,아마스빌 리조트,제주특별자치도 제주시 애월읍 신엄안3길 101,140161.73610009,-2476.86765760693,33.47242,126.3570742,게스트하우스,호스텔업,AC,숙박,AC06,호스텔,AC060200,게스트하우스,,
169,문화_관광숙박업,아덴힐리조트&골프클럽,"제주특별자치도 제주시 한림읍 화전길 82, 아덴힐CC",141201.777978779,-16706.3821022575,33.3441903,126.3691924,콘도,휴양콘도미니엄업,AC,숙박,AC02,콘도미니엄,AC020100,콘도,,
170,문화_관광숙박업,라온프라이빗타운,"제주특별자치도 제주시 한림읍 금능남로 127, 라온프라이빗타운",129314.224473651,-12542.2565365221,33.381016,126.2411752,콘도,휴양콘도미니엄업,AC,숙박,AC02,콘도미니엄,AC020100,콘도,,
171,문화_관광숙박업,호텔라온제주,제주특별자치도 제주시 한림읍 금능남로 127,129314.224473651,-12542.2565365221,33.381016,126.2411752,호텔,관광호텔업,AC,숙박,AC01,호텔,AC010100,호텔,,
172,문화_관광숙박업,파크사이드관광호텔,"제주특별자치도 제주시 도령로 126, 파크사이드호텔 (연동)",152606.052268561,-323.06342020303,33.4924615,126.4908323,호텔,관광호텔업,AC,숙박,AC01,호텔,AC010100,호텔,,
173,문화_관광숙박업,길리 리조트,제주특별자치도 제주시 한림읍 명재로 100-47,131111.906316704,-11489.5046656292,33.3906238,126.2604126,게스트하우스,호스텔업,AC,숙박,AC06,호스텔,AC060200,게스트하우스,,
174,문화_관광숙박업,제주나인리조트,제주특별자치도 제주시 해안마을북길 14-5 (해안동),149120.760682544,-3366.37730319095,33.464864,126.4535026,호텔,가족호텔업,AC,숙박,AC01,호텔,AC010100,호텔,,
175,문화_관광숙박업,해미안,제주특별자치도 제주시 일주서로 7353 (외도이동),147159.361229837,-153.067089629766,33.4937388,126.432215,게스트하우스,호스텔업,AC,숙박,AC06,호스텔,AC060200,게스트하우스,,
176,문화_관광숙박업,탑스텐 빌라드애월,제주특별자치도 제주시 애월읍 애월해안로 516-7,140433.719988934,-1923.92184219008,33.4774203,126.3599634,호텔,가족호텔업,AC,숙박,AC01,호텔,AC010100,호텔,,
177,문화_관광숙박업,로긴리조트,"제주특별자치도 제주시 서해안로 442-11, 로긴가족호텔 (용담삼동)",152406.216299089,2403.74500688128,33.5170366,126.4885371,호텔,가족호텔업,AC,숙박,AC01,호텔,AC010100,호텔,,
178,문화_관광숙박업,용두암캐빈,"제주특별자치도 제주시 어영길 32 (용담삼동, 용두암캐빈)",153144.036750714,2514.61952295163,33.5180688,126.4964727,게스트하우스,호스텔업,AC,숙박,AC06,호스텔,AC060200,게스트하우스,,
179,문화_관광숙박업,애플관광호텔,"제주특별자치도 제주시 동광로 45, 애플관광호텔 (이도일동)",156581.762929111,832.339706750234,33.5030472,126.5335561,호텔,관광호텔업,AC,숙박,AC01,호텔,AC010100,호텔,,
180,문화_관광숙박업,이호스테이,제주특별자치도 제주시 현사길 45,148574.378780981,233.69841204792,33.4972948,126.4474188,게스트하우스,호스텔업,AC,숙박,AC06,호스텔,AC060200,게스트하우스,,
181,문화_관광숙박업,플라트 아카이브 제주,제주특별자치도 제주시 구좌읍 해맞이해안로 1590-6,188191.431114179,3521.93805636154,33.5281138,126.8736999,호텔,가족호텔업,AC,숙박,AC01,호텔,AC010100,호텔,,
182,문화_관광숙박업,우리제주상조(주),"제주특별자치도 제주시 승천로 62, 5층 (아라이동)",157348.232902291,-291.613292764715,33.4929448,126.5418581,호텔,관광숙박업,AC,숙박,AC01,호텔,AC010100,호텔,,
